ID	MasterID
Russia	I0942
Russia	I0943
Russia	I0980
Russia	I0983
Russia	I0985
Russia	I0986
Russia	I0989
Russia	I1003
Russia	I1006
Russia	I1007
Russia	I1008
Russia	I1010
Russia	I1011
Russia	I1013
Russia	I1061
Russia	I7480
Russia	I0987
Russia	I1012
Russia	I1029
Russia	I1027
Russia	KDC001
Russia	I1020
Russia	I0984
Russia	I0418
Russia	I0946
Russia	I0945
Russia	KPT002
Russia	KPT002
Russia	RISE392
Russia	NV3001
Russia	KPT003
Russia	ZPL001
Russia	I7670
Russia	RISE670
Russia	RISE683
Russia	I0419
Serbia	MOK10B
Serbia	MOK12
Serbia	MOK13
Serbia	MOK14
Serbia	MOK15
Serbia	MOK16A
Serbia	MOK17A
Serbia	MOK18A
Serbia	MOK19A
Serbia	MOK20
Serbia	MOK21A
Serbia	MOK22
Serbia	MOK23
Serbia	MOK24A
Serbia	MOK25A
Serbia	MOK26A
Serbia	MOK27
Serbia	MOK28A
Serbia	MOK29A
Serbia	MOK30
Serbia	MOK31
Serbia	MOK32
Serbia	MOK33
Serbia	MOK9B
SouthAfrica	bab001
SouthAfrica	doo001
SouthAfrica	KhoesanLeipzigHunter
Spain	I8206
Spain	I8203
Spain	I8205
Spain	I3320
Spain	I3321
Spain	I3326
Spain	I3327
Spain	I8204
Spain	I3496
Spain	MS10614
Spain	I3759
Spain	I3324
Spain	I3323
Spain	I3758
Spain	I8208
Spain	I3757
Spain	I12878
Spain	I8340
Spain	I8341
Spain	I8210
Spain	I8212
Spain	I8214
Spain	I12410
Spain	I8344
Spain	I8213
Spain	I12877
Spain	I8211
Spain	I12879
Spain	I12642
Spain	I3322
Spain	I8215
Spain	I12173
Spain	I12561
Spain	I12560
Spain	I12640
Spain	I4556
Spain	I12643
Spain	I8209
Spain	I12641
Spain	I12171
Spain	I3315
Spain	I2469
Spain	I8570
Spain	I12208
Spain	I12209
Spain	I2470
Spain	I3493
Spain	I8571
Spain	I8571
Spain	esp005
Spain	I8136
Spain	I2472
Spain	I3490
Spain	I3491
Spain	I3492
Spain	I1977
Spain	I1840
Spain	I2471
Spain	I1836
Spain	I4563
Spain	I4558
Spain	I4559
Spain	I4560
Spain	I4561
Spain	I1982
Spain	I3486
Spain	I3488
Spain	VAD005
Spain	I3487
Spain	I6470
Spain	I4562
Spain	ATP9
Spain	COV20126
Spain	VAD001
Spain	I3997
Spain	I1310
Spain	I1311
Spain	I1312
Spain	I1313
Spain	VAD002
Spain	VAD003
Spain	VAD004
Spain	I8144
Spain	pir001
Spain	I6618
Spain	I4420
Spain	I4420
Spain	I7162
Spain	I12855
Spain	I12809
Spain	I3494
Spain	I6610
Spain	I6608
Spain	I3756
Spain	I8140
Spain	I6604
Sweden	RISE175
Sweden	RISE210
Sweden	RISE207
Sweden	oll010
Sweden	oll009
Sweden	RISE179
Sweden	RISE97
Switzerland	TU905(SX18)
Switzerland	TU907(SX20)
Switzerland	TU911(SX23)
Switzerland	RA63
Syria	ETM003
Syria	ETM001
Syria	ETM021
Syria	ETM025
Syria	ETM004
Syria	ETM005
Syria	ETM006
Syria	ETM014
Syria	ETM015
Syria	ETM017
Syria	ETM026
Syria	ETM016
Taiwan	I13721
Tajikistan	I12292
Tajikistan	I12260
Tajikistan	I4257
Tajikistan	I4160
Tajikistan	I4258
Tanzania	I13762
Tanzania	I13982
Tanzania	I13983
Tanzania	I13978
Tanzania	I13979
Tanzania	I13981
Tanzania	I13980
Tanzania	I3726
Tanzania	I3726
Thailand	I8970
Thailand	I4458
Thailand	I4458
Thailand	I8974
Thailand	I8977
Thailand	I8978
Tonga	TON001
Tonga	TON002
Tonga	Sk10
Turkey	MA2197
Turkey	MA2198
Turkey	ALA039
Turkey	ALA001
Turkey	ALA018
Turkey	ALA002
Turkey	ALA020
Turkey	ALA030
Turkey	ALA038
Turkey	ALA017
Turkey	ALA016
Turkey	ALA019
Turkey	ALA011
Turkey	ALA026
Turkey	ALA014
Turkey	ALA034
Turkey	ALA009
Turkey	ALA028
Turkey	ALA025
Turkey	ALA013
Turkey	ALA029
Turkey	ALA008
Turkey	ALA037
Turkey	ALA004
Turkey	ALA095
Turkey	ALA023
Turkey	MA2200
Turkey	MA2203
Turkey	MA2205
Turkey	MA2206
Turkey	MA2208
Turkey	ALA035
Turkey	ALA084
Turkey	ALA015
Turkey	ALA024
Turkmenistan	DA382
Turkmenistan	I6668
Turkmenistan	I6675
Turkmenistan	I6667
Turkmenistan	I10410
Turkmenistan	I12255
Turkmenistan	I1781
Turkmenistan	I7102
Turkmenistan	I7170
Turkmenistan	I11040
Turkmenistan	I2085
Turkmenistan	I2116
Turkmenistan	I1788
Turkmenistan	I3374
Turkmenistan	I6119
Turkmenistan	I1790
Turkmenistan	I6218
Turkmenistan	I6117
Turkmenistan	I6118
Turkmenistan	I6120
Turkmenistan	I6122
Turkmenistan	I6125
Turkmenistan	I6126
Turkmenistan	I6127
Turkmenistan	I6310
Turkmenistan	I6312
Turkmenistan	I6318
Ukraine	scy011
Ukraine	MJ-46
Ukraine	MJ-34
Ukraine	MJ-15
Ukraine	MJ-15
Ukraine	MJ-47
Ukraine	MJ-13
Ukraine	MJ-35
Ukraine	MJ-16
Ukraine	scy006
Ukraine	MJ-33
Ukraine	scy009
Ukraine	MJ-08
Ukraine	MJ-14
Ukraine	scy010
Ukraine	MJ-12
Ukraine	MJ-31
Ukraine	I6561
UnitedKingdom	M1489
UnitedKingdom	I0789
UnitedKingdom	I5364
UnitedKingdom	I2859
UnitedKingdom	I2860
UnitedKingdom	I2861
UnitedKingdom	I3130
UnitedKingdom	I5383
UnitedKingdom	I7628
UnitedKingdom	I7576
UnitedKingdom	I7578
UnitedKingdom	I2656
UnitedKingdom	I7580
UnitedKingdom	I7575
UnitedKingdom	I7577
UnitedKingdom	I2653
UnitedKingdom	I7626
UnitedKingdom	I7627
UnitedKingdom	I7574
UnitedKingdom	I2574
UnitedKingdom	I2654
UnitedKingdom	I7571
UnitedKingdom	I7640
UnitedKingdom	I2655
UnitedKingdom	I2458
UnitedKingdom	I7579
UnitedKingdom	I2573
UnitedKingdom	I7572
UnitedKingdom	I3082
UnitedKingdom	I7568
UnitedKingdom	I2639
UnitedKingdom	I5470
UnitedKingdom	I7569
UnitedKingdom	I5469
UnitedKingdom	I7573
UnitedKingdom	I1775
UnitedKingdom	I7570
UnitedKingdom	I2464
UnitedKingdom	I5516
UnitedKingdom	I6680
UnitedKingdom	I2981
UnitedKingdom	I7630
UnitedKingdom	I5441
UnitedKingdom	I5377
UnitedKingdom	I2602
UnitedKingdom	I2463
UnitedKingdom	I2610
UnitedKingdom	I2421
UnitedKingdom	I7639
UnitedKingdom	I2601
UnitedKingdom	I2609
UnitedKingdom	I2460
UnitedKingdom	I5515
UnitedKingdom	I3132
UnitedKingdom	I6679
UnitedKingdom	I2447
UnitedKingdom	I2462
UnitedKingdom	I2455
UnitedKingdom	I1770
UnitedKingdom	I2600
UnitedKingdom	I2461
UnitedKingdom	I2569
UnitedKingdom	I2618
UnitedKingdom	I3255
UnitedKingdom	I7638
UnitedKingdom	I2598
USA	I0721
USA	SN-43
USA	SN-01
USA	SN-09
USA	SN-10
USA	SN-16
USA	SN-38
Uzbekistan	I4153
Uzbekistan	I4255
Uzbekistan	I12499
Uzbekistan	I4157
Uzbekistan	I4158
Uzbekistan	I4156
Uzbekistan	I4159
Uzbekistan	I4899
Uzbekistan	I5605
Uzbekistan	I11026
Uzbekistan	I11025
Uzbekistan	I11519
Uzbekistan	I11521
Uzbekistan	I4313
Uzbekistan	I4163
Uzbekistan	I4315
Uzbekistan	I11520
Uzbekistan	I11027
Uzbekistan	I7411
Uzbekistan	I4312
Uzbekistan	I8506
Uzbekistan	I7412
Uzbekistan	I4285
Uzbekistan	I5604
Uzbekistan	I7420
Uzbekistan	I7493
Uzbekistan	I4288
Uzbekistan	I7419
Uzbekistan	I4314
Uzbekistan	I7542
Uzbekistan	I4286
Uzbekistan	I7421
Uzbekistan	I4289
Uzbekistan	I7416
Uzbekistan	I7492
Uzbekistan	I7495
Uzbekistan	I7494
Uzbekistan	I4161
Uzbekistan	I4901
Uzbekistan	I5608
Uzbekistan	I7414
Uzbekistan	I8507
Vanuatu	MAL007
Vanuatu	MAL008
Vanuatu	MAL001
Vanuatu	I4451
Vanuatu	I4451
Vanuatu	I6188
Vanuatu	TAN002
Vanuatu	MAL002
Vanuatu	MAL004
Vanuatu	MAL006
Vanuatu	I5951
Vanuatu	I1368
Vanuatu	I1368
Vanuatu	I1369
Vanuatu	I1369
Vanuatu	I5268
Vanuatu	I1370
Vanuatu	I1370
Vanuatu	I5265
Vanuatu	I5266
Vanuatu	I5267
Venezuela	I17893
Venezuela	I17891
Venezuela	I17890
Venezuela	I17896
Venezuela	I17895
Venezuela	I17894
Venezuela	I17892
Venezuela	I17889
Vietnam	Vt796
Vietnam	Vt779
Vietnam	Vt781
Vietnam	Vt808
Vietnam	Vt777
Vietnam	Vt778
Vietnam	I2731
Vietnam	I2731
Vietnam	I1135
Vietnam	I1137
Vietnam	I1137
Vietnam	I1859
Vietnam	I1859
Vietnam	I0626
Vietnam	I0626
Vietnam	I2726
Vietnam	I2947
Vietnam	I10973
Vietnam	I0627
Vietnam	I0627
Vietnam	Vt880
