ID	MasterID
Turkey	CBT011
Turkey	CBT017
Turkey	IKI038
Turkey	IKI037
Turkey	CBT014
Turkey	CBT015
Turkey	CBT004
Turkey	CBT013
Turkey	CBT002
Turkey	CBT016
Turkey	kum6
Turkey	ART004
Turkey	ART039
Turkey	ART005
Turkey	ART042
Turkey	I1584
Turkey	I1584
Turkey	IKI024
Turkey	TIT021
Turkmenistan	I2125
Turkmenistan	I11041
Turkmenistan	I1787
Turkmenistan	I2122
Turkmenistan	I1793
Turkmenistan	I6124
Turkmenistan	I7101
Turkmenistan	I7171
Turkmenistan	I7173
Turkmenistan	I3365
Turkmenistan	I2087
Turkmenistan	I2128
Turkmenistan	I1784
Turkmenistan	I1783
Turkmenistan	I2121
Turkmenistan	I1789
Turkmenistan	I10409
Turkmenistan	I6217
Turkmenistan	I6674
Turkmenistan	I1782
Turkmenistan	I11039
Turkmenistan	I10411
Turkmenistan	I2123
Turkmenistan	I11042
Turkmenistan	I1792
Turkmenistan	I6670
Turkmenistan	I6671
Turkmenistan	I8534
Turkmenistan	I6669
Turkmenistan	I8525
Turkmenistan	I8504
Turkmenistan	I4634
Turkmenistan	I8502
Turkmenistan	I4259
Turkmenistan	I8503
Turkmenistan	I8505
Turkmenistan	I8524
Turkmenistan	I8526
Turkmenistan	I8527
Turkmenistan	I8528
Turkmenistan	I8529
Turkmenistan	I8530
Turkmenistan	I8531
Turkmenistan	I8532
Turkmenistan	I12485
Turkmenistan	I12483
Turkmenistan	I12478
Turkmenistan	I12487
Turkmenistan	I12482
Turkmenistan	I12481
Turkmenistan	I12480
Turkmenistan	I12486
Turkmenistan	I12479
Turkmenistan	I12484
Turkmenistan	DA383
Turkmenistan	DA379
Turkmenistan	I8510
Turkmenistan	DA380
Turkmenistan	DA381
Turkmenistan	I4085
Turkmenistan	I4086
Turkmenistan	I4087
Turkmenistan	I4635
Ukraine	MJ-09
Ukraine	MJ-06
Ukraine	ILK002
Ukraine	I5884
Ukraine	ILK001
Ukraine	ILK003
Ukraine	I2105
Ukraine	I3141
Ukraine	I1917
Ukraine	I5882
Ukraine	I4110
Ukraine	I2111
Ukraine	I1926
Ukraine	I3151
Ukraine	I2110
UnitedKingdom	I2567
UnitedKingdom	I7635
UnitedKingdom	I5373
UnitedKingdom	I2454
UnitedKingdom	I1767
UnitedKingdom	I2445
UnitedKingdom	I6777
UnitedKingdom	I2452
UnitedKingdom	I2457
UnitedKingdom	I3256
UnitedKingdom	I5471
UnitedKingdom	I5382
UnitedKingdom	I2604
UnitedKingdom	I2566
UnitedKingdom	I2597
UnitedKingdom	I2596
UnitedKingdom	I2443
UnitedKingdom	I2568
UnitedKingdom	I6774
UnitedKingdom	I2453
UnitedKingdom	I6775
UnitedKingdom	I6778
UnitedKingdom	I1765
UnitedKingdom	I5473
UnitedKingdom	I2446
UnitedKingdom	I5376
UnitedKingdom	I5385
UnitedKingdom	I2459
UnitedKingdom	I2418
UnitedKingdom	I2565
UnitedKingdom	I2416
UnitedKingdom	I2450
UnitedKingdom	I4950
UnitedKingdom	I4951
UnitedKingdom	I5512
UnitedKingdom	I5513
UnitedKingdom	I2417
UnitedKingdom	I2612
UnitedKingdom	I5367
UnitedKingdom	I5379
UnitedKingdom	I2932
UnitedKingdom	I2630
UnitedKingdom	I5374
UnitedKingdom	I5374
UnitedKingdom	I5374
UnitedKingdom	I5357
UnitedKingdom	I2629
UnitedKingdom	I2977
UnitedKingdom	I5387
UnitedKingdom	I5387
UnitedKingdom	I5387
UnitedKingdom	I2933
UnitedKingdom	I5358
UnitedKingdom	I5358
UnitedKingdom	I2631
UnitedKingdom	I3138
UnitedKingdom	I2606
UnitedKingdom	I6764
UnitedKingdom	I6766
UnitedKingdom	I6764
UnitedKingdom	I6766
UnitedKingdom	I2979
UnitedKingdom	I2935
UnitedKingdom	I2934
UnitedKingdom	I2978
UnitedKingdom	I3085
UnitedKingdom	I2651
UnitedKingdom	I2980
UnitedKingdom	mid001
UnitedKingdom	lai001
UnitedKingdom	I0519
UnitedKingdom	I0520
UnitedKingdom	I0518
UnitedKingdom	I7554
UnitedKingdom	bal004
UnitedKingdom	I6770
UnitedKingdom	I3023
UnitedKingdom	I3023
UnitedKingdom	I6753
UnitedKingdom	I6753
UnitedKingdom	I6753
UnitedKingdom	I3137
UnitedKingdom	I2637
UnitedKingdom	I2650
UnitedKingdom	I2660
UnitedKingdom	I2636
UnitedKingdom	I2988
UnitedKingdom	I3136
UnitedKingdom	I2605
UnitedKingdom	mid002
UnitedKingdom	I4949
UnitedKingdom	611
UnitedKingdom	I3041
UnitedKingdom	I3041
UnitedKingdom	I3041
UnitedKingdom	I3133
UnitedKingdom	I3134
UnitedKingdom	I6757
UnitedKingdom	I6757
UnitedKingdom	I5366
UnitedKingdom	I5366
UnitedKingdom	I3135
UnitedKingdom	I2635
UnitedKingdom	I3039
UnitedKingdom	I3040
UnitedKingdom	I6761
UnitedKingdom	I3039
UnitedKingdom	I3040
UnitedKingdom	I3039
UnitedKingdom	I3040
UnitedKingdom	I6761
UnitedKingdom	I6746
UnitedKingdom	I6746
UnitedKingdom	I6746
UnitedKingdom	I6759
UnitedKingdom	I6759
UnitedKingdom	I6747
UnitedKingdom	I6755
UnitedKingdom	I6747
UnitedKingdom	I6747
UnitedKingdom	I6755
UnitedKingdom	I6755
UnitedKingdom	I3068
UnitedKingdom	I3033
UnitedKingdom	I3068
UnitedKingdom	I3033
UnitedKingdom	I3033
UnitedKingdom	I2634
UnitedKingdom	I2796
UnitedKingdom	I5359
UnitedKingdom	I5370
UnitedKingdom	I5371
UnitedKingdom	I5370
UnitedKingdom	I5371
UnitedKingdom	I5359
UnitedKingdom	I2691
UnitedKingdom	I2659
UnitedKingdom	I2633
UnitedKingdom	613
UnitedKingdom	I6750
UnitedKingdom	I6751
UnitedKingdom	I6750
UnitedKingdom	I6750
UnitedKingdom	I6751
UnitedKingdom	I6751
UnitedKingdom	I3005
UnitedKingdom	I3005
UnitedKingdom	I6762
UnitedKingdom	I6762
UnitedKingdom	I6762
UnitedKingdom	I6760
UnitedKingdom	I6760
UnitedKingdom	I6760
UnitedKingdom	I2657
USA	SN-25
USA	SN-54
USA	SN-60
USA	SN-04
USA	SN-20
USA	SN-31
USA	SN-37
USA	SN-39
USA	SN-41
USA	SN-45
USA	SN-48
USA	SN-55
USA	SN-56
USA	SN-57
USA	SN-58
USA	SN-59
USA	SN-32
USA	SN-17
USA	SN-44
Uzbekistan	I11028
Vietnam	Vt833
